"Data Source","World Development Indicators",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Serbia","SRB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","371.78671918","421.65775851","548.12415443","584.7016963","664.59244681","759.03803561","864.74769417","1050.0841991","1197.10880614","1170.05032284","1218.02141684","1250.03987364","1296.61309036","1359.00488327","1352.35371236","1303.44905906","1322.56354805","","",
"Sub-Saharan Africa (excluding high income)","SSA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.331060073432","111.199514749694","105.191005072072","129.779336355357","143.278981253299","150.222497897728","161.540308413974","172.70502925567","177.261553191631","187.530955947213","166.92633163159","171.142392228618","174.483053022368","184.119848119066","188.011429949379","199.092788888675","197.291324758141","","",
"South Sudan","SSD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.404614345537","111.264623254477","105.253713724097","129.839800510915","143.328468425284","150.271176748955","161.590551038317","172.75246428653","177.294350092065","187.561097575738","166.982530095063","171.197345207835","174.559374012991","184.180753082331","188.073523166052","199.156519744481","197.378346859159","","",
"Small states","SST","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","454.636996479251","475.836513963205","489.732785601136","546.697722505072","583.770117439466","588.269807335691","623.704547609106","665.96855495506","692.320016063917","768.362223916896","755.896134705317","765.758913682162","800.312392380288","861.746552123759","916.90398425772","1046.54635323447","1055.80414880851","","",
"Sao Tome and Principe","STP","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197.31813745","192.96651642","181.03093823","221.99360357","217.95685607","228.65779738","181.68380815","184.01436053","172.71677917","176.22250599","176.97756438","181.98814429","179.28157073","228.82751172","205.44343012","167.60383762","196.89687921","","",
"Suriname","SUR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","690.74548784","571.47072013","717.98255202","718.90302742","853.08986129","872.52057218","761.97945594","721.6727583","737.60229256","760.28430497","772.77934701","802.94010539","823.28454775","876.43696026","907.28755357","1054.42691672","907.60439067","","",
"Slovak Republic","SVK","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","602.12656285","661.20989129","733.15467962","771.53425715","984.58149328","1096.34467375","1294.60990238","1521.87987191","1651.4253401","1835.80878926","1949.60475748","1918.63591308","2035.44793177","2101.07173474","1999.39167278","2028.35529699","2172.16038986","","",
"Slovenia","SVN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1405.6242925","1495.70806117","1624.02233892","1708.4453074","1806.64803626","1910.00312801","2013.86202621","2076.51391219","2338.09657535","2360.45801356","2387.38829007","2472.89669608","2533.16030323","2621.22422311","2625.70211804","2676.20868657","2772.22977561","","",
"Sweden","SWE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2172.67242049","2386.35644758","2562.32878411","2668.83262351","2776.3798013","2817.27042441","3065.1839745","3288.32837777","3493.24264191","3562.25193161","3546.8806866","4689.28839274","4910.94943431","5093.68963327","5210.92576801","5299.96677265","5386.73402342","","",
"Eswatini","SWZ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213.34421724","215.95829034","228.38298069","265.27440639","290.18208126","344.92200527","393.00896718","415.5981958","487.77555291","479.06093838","605.83127804","614.87660693","563.4152921","598.81067552","618.00952991","627.27695684","663.25257978","","",
"Sint Maarten (Dutch part)","SXM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","684.02389674","640.38116307","612.86263086","638.2686204","572.36184804","581.81074681","609.75978207","605.27563786","477.77836266","470.22806727","702.49759588","723.64249219","955.34890595","812.76100928","836.3909353","867.69391688","1122.56375395","","",
"Syrian Arab Republic","SYR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144.85441209","152.78149795","171.97580598","186.16901349","175.17295187","171.60566987","167.45247391","171.04734407","160.98382902","175.28582227","169.46498259","184.87430462","159.71609359","","","","","","",
"Turks and Caicos Islands","TCA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.61965063","51.86215917","75.4896272","64.42830752","85.08241692","77.57403893","78.10136847","71.55695975","67.98132307","75.60816042","76.76163087","72.96403793","71.71871456","99.89789352","99.96864279","99.64996053","94.95477954","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125.42701392308","132.579966996387","146.206383541832","164.968049514745","178.781486057197","201.570157996942","220.535185168755","241.183909102847","273.430573318321","322.54613722059","347.937911806591","390.403175846434","445.17169141531","496.419777888849","547.606637805379","600.467191767939","647.563217808053","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","340.495115482763","375.407594302033","419.32373034766","455.994540214818","493.443515945998","548.919061133024","641.123696088101","705.054657601425","818.38240827944","879.130751632438","876.53950664255","911.170660989667","975.67627643554","1029.98468973304","1053.20461572271","1062.55610043824","1097.02086955144","","",
"Togo","TGO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.05205552","37.39818244","38.15290281","44.00359956","43.98234223","44.44428828","48.0482466","51.89028383","52.23588691","60.2481495","74.82199954","76.04465566","78.67716308","87.96544002","89.80630554","91.80855556","99.90314053","","",
"Thailand","THA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225.88001923","231.05549936","272.1445922","287.19491936","301.48568736","324.25419953","342.07125408","379.23881879","423.94929569","441.61630131","447.9589788","482.96873702","518.37982234","527.85110357","577.67940238","598.18946283","635.02179596","","",
"Tajikistan","TJK","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.33726581","46.45997959","50.25988395","59.66898228","67.51691723","79.12098557","82.02629689","98.2984896","112.50248095","114.60486027","118.35384251","129.59348506","141.59628958","160.09745952","180.4661774","192.71812314","208.5064842","","",
"Turkmenistan","TKM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","291.27978803","363.50069904","315.39264189","399.38826832","530.01398888","552.59299458","550.05652663","389.42106441","501.74207724","430.83539302","486.71069852","549.02290431","595.1194067","705.5107607","830.07007343","1005.45481336","1116.85998453","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","517.196846760721","544.40419934156","588.011683005815","606.064927362517","647.826884442923","702.219359072338","758.971862390313","822.211808349505","852.2583664287","902.821968697186","1008.83411916005","1063.97457957087","1111.28333991151","1165.38765632469","1217.28504202658","1251.28695882698","1252.59892229201","","",
"Timor-Leste","TLS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.58606548","33.29434365","43.68704276","57.46134805","64.64080968","67.4893665","92.55788544","102.69869534","106.33818883","122.0129512","128.64348993","131.73298913","131.09366617","138.0459775","121.67577263","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","332.647796632274","371.990781734943","379.596216542323","389.704692238315","413.109828544234","427.789820150243","449.787242594674","481.687453326691","509.408489874571","598.026483588987","612.454099160972","620.372936202917","621.072100470614","635.610817583218","699.43712574145","740.360310349138","903.899392255238","","",
"Tonga","TON","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.40077559","136.69764398","150.51913305","147.8030998","197.07758978","198.42236993","248.54563165","211.84109203","280.02108866","188.40333651","241.68634981","200.0761024","261.03445099","216.84853059","277.97227634","264.65860489","311.42813564","","",
"South Asia (IDA & IBRD)","TSA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.8671300493039","85.8309737421556","88.9708391108311","89.7280823729193","96.7583536114314","104.688592895487","112.017430148873","120.661630635824","125.209977338228","131.98303757771","135.56722655491","139.462956139601","150.523700123068","178.531293144966","187.490933633601","201.25487206322","217.327927462311","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.404614345537","111.264623254477","105.253713724097","129.839800510915","143.328468425284","150.271176748955","161.590551038317","172.75246428653","177.294350092065","187.561097575738","166.982530095063","171.197345207835","174.559374012991","184.180753082331","188.073523166052","199.156519744481","197.378346859159","","",
"Trinidad and Tobago","TTO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","625.66832611","631.73687389","807.04445472","829.94687347","942.59015784","1055.78643009","1149.60244509","1231.57787914","1135.66496428","1643.73555689","1581.64111339","1484.60726851","1556.60468013","1714.12602405","1826.60926157","2145.3387462","2180.52343745","","",
"Tunisia","TUN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","303.06473575","322.11093193","346.25271924","373.30668256","403.54768187","423.04915017","453.4026062","496.12164233","520.62092268","559.60452238","601.65411038","650.96284997","700.00430618","750.65588894","771.73166441","802.07083072","806.34361548","","",
"Turkey","TUR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","442.8917639","454.17704386","475.9333675","485.83167697","538.79861418","587.45476593","706.76645061","783.85320089","844.07683365","856.82809912","881.50213826","921.68093409","924.22200659","982.58224093","1044.63683391","1028.21421935","1089.24502526","","",
"Tuvalu","TUV","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","596.05048028","488.8543872","366.26128511","403.82277671","275.36383526","285.71153173","346.67185726","321.2353559","336.95909558","383.48945091","465.09072098","454.31428809","438.20208901","481.58312986","525.85475313","539.88399866","601.02719144","","",
"Tanzania","TZA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.29732989","60.80769087","71.34294538","86.31351663","99.87525877","99.78634054","125.82829008","122.98832255","103.43968453","96.92026018","105.40364791","114.40638653","112.13533224","111.23239734","102.20777755","97.59082965","111.97884273","","",
"Uganda","UGA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.04055835","74.38052935","87.04374022","88.95224407","103.13754736","131.80126168","154.54668797","165.58790061","174.44665455","150.60793698","167.83420094","162.46550057","134.15047444","126.09918332","121.17030696","119.95852441","117.11069685","","",
"Ukraine","UKR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210.14170715","246.08642041","278.25311773","342.1916101","373.78736705","410.42837397","462.76276013","484.81536665","465.33032519","478.38481313","536.10337939","566.11389771","606.41543667","640.00249553","552.04719052","530.51424642","534.19106414","","",
"Upper middle income","UMC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259.408363135949","277.348342014585","308.920108052332","332.056823839029","359.977777885626","394.141688950182","434.67741307194","474.632384144645","526.969467328266","594.179685164987","632.452967938913","681.236385831725","740.495661791664","795.173859065503","858.631579520496","912.383640726425","959.440696818479","","",
"Uruguay","URY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1021.11949082","1066.44822351","986.90197956","1008.66160314","939.80368085","973.57928739","1054.4491643","1110.20349418","1203.13752836","1321.65409405","1435.08839188","1546.15495282","1649.19250461","1758.89743277","1831.84202827","1902.3523785","1958.90021849","","",
"United States","USA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4559.8883773","4910.55213224","5328.06613472","5736.85920001","6099.51486385","6451.47125092","6819.38991192","7175.47209798","7420.2597284","7698.89675113","7957.72929561","8165.46132719","8438.33741709","8638.82007174","9053.43171736","9524.35059046","9869.74238174","","",
"Uzbekistan","UZB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.45925359","115.27178544","116.76290875","123.74558977","125.47038735","135.90759451","145.56183827","161.07714686","171.89045731","197.55582824","218.08312672","241.11760127","292.14927321","315.4158402","323.86042675","373.85723913","416.90398159","","",
"St. Vincent and the Grenadines","VCT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","221.03305139","228.14722223","246.50538755","259.37858904","265.96278919","276.86023172","286.60025094","309.2221711","339.01691346","357.78148751","364.02054631","352.61225613","392.68950283","399.85422535","399.0464858","390.07534847","409.14005816","","",
"Venezuela, RB","VEN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","571.55663496","639.99909614","547.31570835","521.84591455","586.0213695","644.74647024","767.76296251","939.07916738","985.20517347","1150.8630136","992.24213288","1093.07252017","979.59961691","947.97501384","1018.91588967","939.99701085","","","",
"British Virgin Islands","VGB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.47883457","125.01498291","106.61266104","117.25661924","144.91360508","154.54595287","178.62481739","197.19019137","198.30192677","214.43576796","257.70479046","272.12756555","308.26650937","329.39691737","320.74562832","334.36222153","356.27965474","","",
"Vanuatu","VUT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.93433528","72.55075664","81.85578232","73.8376836","77.61116088","76.79880648","84.17075234","81.39116104","86.24596171","90.81602806","97.48742134","101.98532908","111.16825851","124.24875785","105.29794854","127.79645571","116.09247949","","",
"World","WLD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","587.398963128546","628.760540747395","668.702512382814","708.616734668483","749.676412811011","795.691129338874","851.021711005061","900.743228821454","950.134780382954","1009.81779107818","1040.55614129405","1087.57232310658","1133.06862433111","1193.31463644998","1245.69310299589","1301.37531596063","1354.51615133204","","",
"Samoa","WSM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145.03212626","143.12745984","178.25741705","175.61024592","200.50947702","231.64748702","245.95644655","263.52023696","265.44812592","296.44421444","288.74817227","307.25447288","277.27740643","350.6179544","361.48526586","335.91647592","352.79972298","","",
"Kosovo","XKX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144.01133964","157.49917078","157.87805038","193.49327478","192.49221194","192.61213034","211.61161895","229.90808975","234.00532658","247.58115467","226.39881625","181.49205067","200.73406342","198.82154419","192.12796008","144.51825361","","","",
"South Africa","ZAF","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","562.33258792","583.58581365","559.69686112","582.64040997","608.98576601","643.83798989","680.8146565","711.45598558","753.947304","804.07759204","863.69088773","908.58022492","964.43709508","986.0570091","1032.94021925","1079.63902132","1071.34710362","","",
"Zambia","ZMB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119.22170345","114.46913375","122.58339353","137.76862021","144.63773599","151.71059007","140.53806657","112.72920619","111.07172381","131.12094141","119.49894103","116.30981941","140.47780586","173.6295761","146.53133822","171.30477709","175.17835208","","",
"Zimbabwe","ZWE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169.65840931","133.18151271","129.20910889","129.71574555","175.20592236","185.79602565","185.04828186","","",
